id;page;text;x_0;x_1;y_0;y_1;pos_x;pos_y;abs_pos;original_font;font_name;code;bold;italic;font_size;masked;frequency_hist;len_text;n_tokens;tag;box;in_element_ids;in_element
84;0;-  ;463.642776;470.0507160000001;478.96752;468.56958;466.84674600000005;473.76855;(466.84674600000005, 368.23145);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;-;(0.0, 0.0, 1.0, 0.0);1;1;value;51;[-1, -1, 459, 479];none
85;0;10 000  ;300.779754;331.924098;494.0277;483.62976;316.35192600000005;488.82872999999995;(316.35192600000005, 353.17127000000005);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;# #;(0.0, 0.625, 0.375, 0.0);6;2;value;52;[279, 351, 479, 499];rectangle
86;0;1  ;312.36033;320.271702;509.08742;498.68948;316.316016;503.88845000000003;(316.316016, 338.11154999999997);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;53;[-1, -1, 479, 510];none
87;0;5 000  ;303.299838;329.34177000000005;524.2076999999999;513.80976;316.32080400000007;519.00873;(316.32080400000007, 322.99127);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;# #;(0.0, 0.5714285714285714, 0.42857142857142855, 0.0);5;2;value;54;[279, 351, 509, 530];rectangle
88;0;1  ;312.36033;320.271702;539.26752;528.86958;316.316016;534.06855;(316.316016, 307.93145000000004);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;55;[-1, -1, 509, 540];none
89;0;1  ;312.36033;320.271702;549.52742;539.1294800000001;316.316016;544.32845;(316.316016, 297.67155);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;55;[-1, -1, 539, 550];none
90;0;200  ;307.260312;325.376508;559.7274199999999;549.32948;316.31841;554.52845;(316.31841, 287.47155);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.6, 0.4, 0.0);3;1;value;56;[-1, -1, 539, 560];none
91;0;100 000  ;298.25967;334.4457780000001;569.92742;559.5294799999999;316.3527240000001;564.72845;(316.3527240000001, 277.27155000000005);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;# #;(0.0, 0.6666666666666666, 0.3333333333333333, 0.0);7;2;value;57;[-1, -1, 550, 570];none
92;0;100 000  ;298.25967;334.4457780000001;585.0477000000001;574.64976;316.3527240000001;579.84873;(316.3527240000001, 262.15126999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;# #;(0.0, 0.6666666666666666, 0.3333333333333333, 0.0);7;2;value;58;[279, 351, 570, 590];rectangle
93;0;150 000  ;298.25967;334.4457780000001;600.10752;589.70958;316.3527240000001;594.90855;(316.3527240000001, 247.09145);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;# #;(0.0, 0.6666666666666666, 0.3333333333333333, 0.0);7;2;value;59;[-1, -1, 570, 601];none
94;0;-  ;389.65860000000004;396.06654000000003;494.0277;483.62976;392.86257;488.82872999999995;(392.86257, 353.17127000000005);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;-;(0.0, 0.0, 1.0, 0.0);1;1;value;60;[351, 432, 479, 499];rectangle
95;0;-  ;389.64662999999996;396.05457;509.08742;498.68948;392.8506;503.88845000000003;(392.8506, 338.11154999999997);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;-;(0.0, 0.0, 1.0, 0.0);1;1;value;61;[-1, -1, 479, 510];none
96;0;-  ;389.656206;396.06414600000005;524.2076999999999;513.80976;392.860176;519.00873;(392.860176, 322.99127);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;-;(0.0, 0.0, 1.0, 0.0);1;1;value;62;[351, 432, 509, 530];rectangle
97;0;-  ;389.64662999999996;396.05457;539.26752;528.86958;392.8506;534.06855;(392.8506, 307.93145000000004);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;-;(0.0, 0.0, 1.0, 0.0);1;1;value;63;[-1, -1, 509, 540];none
98;0;-  ;389.64662999999996;396.05457;549.52742;539.1294800000001;392.8506;544.32845;(392.8506, 297.67155);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;-;(0.0, 0.0, 1.0, 0.0);1;1;value;63;[-1, -1, 539, 550];none
99;0;-  ;389.65141800000004;396.05935800000003;559.7274199999999;549.32948;392.85538800000006;554.52845;(392.85538800000006, 287.47155);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;-;(0.0, 0.0, 1.0, 0.0);1;1;value;63;[-1, -1, 539, 560];none
100;0;-  ;389.66019600000004;396.06813600000004;569.92742;559.5294799999999;392.86416600000007;564.72845;(392.86416600000007, 277.27155000000005);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;-;(0.0, 0.0, 1.0, 0.0);1;1;value;63;[-1, -1, 550, 570];none
101;0;-  ;389.66019600000004;396.06813600000004;585.0477000000001;574.64976;392.86416600000007;579.84873;(392.86416600000007, 262.15126999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;-;(0.0, 0.0, 1.0, 0.0);1;1;value;64;[351, 432, 570, 590];rectangle
102;0;-  ;389.66019600000004;396.06813600000004;600.10752;589.70958;392.86416600000007;594.90855;(392.86416600000007, 247.09145);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;-;(0.0, 0.0, 1.0, 0.0);1;1;value;65;[-1, -1, 570, 601];none
103;0;-  ;463.64118;470.0491200000001;494.0277;483.62976;466.84515000000005;488.82872999999995;(466.84515000000005, 353.17127000000005);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;-;(0.0, 0.0, 1.0, 0.0);1;1;value;66;[432, 499, 479, 499];rectangle
104;0;-  ;463.62921;470.03715000000005;509.08742;498.68948;466.83318;503.88845000000003;(466.83318, 338.11154999999997);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;-;(0.0, 0.0, 1.0, 0.0);1;1;value;67;[-1, -1, 479, 510];none
105;0;-  ;463.63878600000004;470.0467260000001;524.2076999999999;513.80976;466.84275600000007;519.00873;(466.84275600000007, 322.99127);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;-;(0.0, 0.0, 1.0, 0.0);1;1;value;68;[432, 499, 509, 530];rectangle
106;0;-  ;463.62921;470.03715000000005;539.26752;528.86958;466.83318;534.06855;(466.83318, 307.93145000000004);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;-;(0.0, 0.0, 1.0, 0.0);1;1;value;69;[-1, -1, 509, 540];none
107;0;-  ;463.62921;470.03715000000005;549.52742;539.1294800000001;466.83318;544.32845;(466.83318, 297.67155);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;-;(0.0, 0.0, 1.0, 0.0);1;1;value;69;[-1, -1, 539, 550];none
108;0;-  ;463.633998;470.041938;559.7274199999999;549.32948;466.83796800000005;554.52845;(466.83796800000005, 287.47155);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;-;(0.0, 0.0, 1.0, 0.0);1;1;value;69;[-1, -1, 539, 560];none
109;0;-  ;463.642776;470.0507160000001;569.92742;559.5294799999999;466.84674600000005;564.72845;(466.84674600000005, 277.27155000000005);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;-;(0.0, 0.0, 1.0, 0.0);1;1;value;69;[-1, -1, 550, 570];none
110;0;-  ;463.642776;470.0507160000001;585.0477000000001;574.64976;466.84674600000005;579.84873;(466.84674600000005, 262.15126999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;-;(0.0, 0.0, 1.0, 0.0);1;1;value;70;[432, 499, 570, 590];rectangle
111;0;-  ;463.642776;470.0507160000001;600.10752;589.70958;466.84674600000005;594.90855;(466.84674600000005, 247.09145);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;-;(0.0, 0.0, 1.0, 0.0);1;1;value;71;[-1, -1, 570, 601];none
112;0;Heavy metals  ;259.68;339.0885;622.5538799999999;609.35754;299.38425;615.95571;(299.38425, 226.04429000000005);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;13.196339999999964;heavy metals;(0.7857142857142857, 0.0, 0.21428571428571427, 0.0);12;2;value;72;[-1, -1, 590, 624];none
113;0;THRESHOLD FOR RELEASES  ;320.4;448.42906800000003;646.3138799999999;633.11754;384.414534;639.71571;(384.414534, 202.28429000000006);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;13.196339999999964;threshold for releases;(0.8333333333333334, 0.0, 0.16666666666666666, 0.0);22;3;value;73;[-1, -1, 633, 647];none
114;0;to air  ;299.04;325.654098;656.5675200000001;646.05786;312.34704899999997;651.31269;(312.34704899999997, 190.68731000000002);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;to air;(0.625, 0.0, 0.375, 0.0);6;2;value;74;[-1, -1, 646, 657];none
115;0;kg/year  ;292.86;331.815966;666.28752;655.77786;312.337983;661.03269;(312.337983, 180.96731);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.50965999999994;kg/year;(0.6666666666666666, 0.0, 0.3333333333333333, 0.0);7;1;value;75;[-1, -1, 647, 667];none
116;0;to water  ;367.2;407.8581;656.5675200000001;646.05786;387.52905;651.31269;(387.52905, 190.68731000000002);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;to water;(0.7, 0.0, 0.3, 0.0);8;2;value;76;[-1, -1, 646, 657];none
117;0;kg/year  ;368.04;406.995966;666.28752;655.77786;387.517983;661.03269;(387.517983, 180.96731);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.50965999999994;kg/year;(0.6666666666666666, 0.0, 0.3333333333333333, 0.0);7;1;value;76;[-1, -1, 647, 667];none
118;0;to land  ;442.56;476.49495;656.5675200000001;646.05786;459.527475;651.31269;(459.527475, 190.68731000000002);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;to land;(0.6666666666666666, 0.0, 0.3333333333333333, 0.0);7;2;value;77;[-1, -1, 646, 657];none
119;0;kg/year  ;440.04;478.995966;666.28752;655.77786;459.517983;661.03269;(459.517983, 180.96731);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.50965999999994;kg/year;(0.6666666666666666, 0.0, 0.3333333333333333, 0.0);7;1;value;78;[-1, -1, 647, 667];none
120;0;20  ;305.880222;318.894006;676.5475200000001;666.14958;312.387114;671.34855;(312.387114, 170.65144999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.5, 0.5, 0.0);2;1;value;79;[-1, -1, 666, 677];none
121;0;10  ;305.880222;318.894006;686.74752;676.3495800000001;312.387114;681.54855;(312.387114, 160.45145000000002);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.5, 0.5, 0.0);2;1;value;79;[-1, -1, 666, 687];none
122;0;100  ;303.360138;321.476334;697.00752;686.60958;312.418236;691.80855;(312.418236, 150.19145000000003);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.6, 0.4, 0.0);3;1;value;80;[-1, -1, 677, 698];none
123;0;100  ;303.360138;321.476334;707.20752;696.80958;312.418236;702.00855;(312.418236, 139.99145);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.6, 0.4, 0.0);3;1;value;80;[-1, -1, 687, 708];none
124;0;200  ;303.360138;321.476334;717.40752;707.00958;312.418236;712.2085500000001;(312.418236, 129.79144999999994);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.6, 0.4, 0.0);3;1;value;80;[-1, -1, 707, 718];none
125;0;10  ;305.880222;318.894006;727.66752;717.26958;312.387114;722.46855;(312.387114, 119.53144999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.5, 0.5, 0.0);2;1;value;81;[-1, -1, 717, 728];none
126;0;50  ;305.880222;318.894006;737.86742;727.46948;312.387114;732.66845;(312.387114, 109.33155);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.5, 0.5, 0.0);2;1;value;81;[-1, -1, 717, 738];none
127;0;200  ;303.360138;321.476334;748.0675200000001;737.66958;312.418236;742.86855;(312.418236, 99.13144999999997);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.6, 0.4, 0.0);3;1;value;82;[-1, -1, 728, 749];none
128;0;5  ;383.588664;391.500036;676.5475200000001;666.14958;387.54435;671.34855;(387.54435, 170.65144999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;83;[-1, -1, 666, 677];none
129;0;5  ;383.588664;391.500036;686.74752;676.3495800000001;387.54435;681.54855;(387.54435, 160.45145000000002);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;83;[-1, -1, 666, 687];none
130;0;50  ;381.070974;394.084758;697.00752;686.60958;387.577866;691.80855;(387.577866, 150.19145000000003);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.5, 0.5, 0.0);2;1;value;84;[-1, -1, 677, 698];none
131;0;50  ;381.070974;394.084758;707.20752;696.80958;387.577866;702.00855;(387.577866, 139.99145);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.5, 0.5, 0.0);2;1;value;84;[-1, -1, 687, 708];none
132;0;20  ;381.070974;394.084758;717.40752;707.00958;387.577866;712.2085500000001;(387.577866, 129.79144999999994);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.5, 0.5, 0.0);2;1;value;84;[-1, -1, 707, 718];none
133;0;1  ;383.588664;391.500036;727.66752;717.26958;387.54435;722.46855;(387.54435, 119.53144999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;85;[-1, -1, 717, 728];none
134;0;20  ;381.06858;394.082364;737.86742;727.46948;387.575472;732.66845;(387.575472, 109.33155);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.5, 0.5, 0.0);2;1;value;86;[-1, -1, 717, 738];none
135;0;100  ;378.49104;396.607236;748.0675200000001;737.66958;387.54913799999997;742.86855;(387.54913799999997, 99.13144999999997);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.6, 0.4, 0.0);3;1;value;87;[-1, -1, 728, 749];none
136;0;5  ;455.594598;463.50597;676.5475200000001;666.14958;459.55028400000003;671.34855;(459.55028400000003, 170.65144999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;88;[-1, -1, 666, 677];none
137;0;5  ;455.594598;463.50597;686.74752;676.3495800000001;459.55028400000003;681.54855;(459.55028400000003, 160.45145000000002);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;88;[-1, -1, 666, 687];none
138;0;50  ;453.079302;466.09308599999997;697.00752;686.60958;459.586194;691.80855;(459.586194, 150.19145000000003);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.5, 0.5, 0.0);2;1;value;89;[-1, -1, 677, 698];none
139;0;50  ;453.079302;466.09308599999997;707.20752;696.80958;459.586194;702.00855;(459.586194, 139.99145);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.5, 0.5, 0.0);2;1;value;89;[-1, -1, 687, 708];none
140;0;20  ;453.079302;466.09308599999997;717.40752;707.00958;459.586194;712.2085500000001;(459.586194, 129.79144999999994);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.5, 0.5, 0.0);2;1;value;89;[-1, -1, 707, 718];none
141;0;1  ;455.594598;463.50597;727.66752;717.26958;459.55028400000003;722.46855;(459.55028400000003, 119.53144999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;90;[-1, -1, 717, 728];none
142;0;20  ;453.076908;466.09069199999993;737.86742;727.46948;459.5838;732.66845;(459.5838, 109.33155);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.5, 0.5, 0.0);2;1;value;91;[-1, -1, 717, 738];none
143;0;100  ;450.501762;468.61795799999993;748.0675200000001;737.66958;459.55985999999996;742.86855;(459.55985999999996, 99.13144999999997);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.6, 0.4, 0.0);3;1;value;92;[-1, -1, 728, 749];none
144;1;Pesticides  ;261.66;321.84913800000004;83.03388000000007;69.83753999999999;291.75456900000006;76.43571000000003;(291.75456900000006, -76.43570999999997);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;13.196340000000077;pesticides;(0.8333333333333334, 0.0, 0.16666666666666666, 0.0);10;1;value;0;[-1, -1, -1, 84];none
145;1;1,2,3,4,5,6- hexachlorocyclohexane  ;102.0;265.25803199999996;137.02751999999998;126.51785999999993;183.62901599999998;131.77268999999995;(183.62901599999998, -131.77269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;#,#,#,#,#,#- hexachlorocyclohexane;(0.5833333333333334, 0.16666666666666666, 0.25, 0.0);34;2;value;4;[-1, -1, 126, 147];none
146;1;(HCH)  ;102.0;132.558612;146.74752;136.23785999999996;117.279306;141.49268999999998;(117.279306, -141.49269000000004);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;(hch);(0.42857142857142855, 0.0, 0.5714285714285714, 0.0);5;1;value;4;[96, 294, 127, 147];rectangle
147;1;Alachlor  ;102.0;141.587982;156.94752000000005;146.43786;121.793991;151.69269000000003;(121.793991, -151.69269000000008);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;alachlor;(0.8, 0.0, 0.2, 0.0);8;1;value;4;[-1, -1, 137, 157];none
148;1;Aldrin  ;102.0;131.605002;167.20752000000005;156.69786;116.802501;161.95269000000002;(116.802501, -161.95269000000008);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;aldrin;(0.75, 0.0, 0.25, 0.0);6;1;value;4;[-1, -1, 147, 168];none
149;1;Atrazine  ;102.0;142.35087000000001;177.40751999999998;166.89785999999992;122.17543500000001;172.15268999999995;(122.17543500000001, -172.1526899999999);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;atrazine;(0.8, 0.0, 0.2, 0.0);8;1;value;4;[-1, -1, 158, 178];none
150;1;Chlordane  ;102.0;150.325284;187.60752000000002;177.09785999999997;126.162642;182.35269;(126.162642, -182.35268999999994);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;chlordane;(0.8181818181818182, 0.0, 0.18181818181818182, 0.0);9;1;value;4;[-1, -1, 177, 188];none
151;1;Chlordecone  ;102.0;160.51893600000002;197.86752;187.35785999999996;131.25946800000003;192.61269;(131.25946800000003, -192.61268999999993);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;chlordecone;(0.8461538461538461, 0.0, 0.15384615384615385, 0.0);11;1;value;4;[-1, -1, 178, 198];none
152;1;Chlorfenvinphos  ;102.0;177.952842;208.06752000000006;197.55786;139.97642100000002;202.81269000000003;(139.97642100000002, -202.81268999999998);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;chlorfenvinphos;(0.8823529411764706, 0.0, 0.11764705882352941, 0.0);15;1;value;4;[-1, -1, 188, 209];none
153;1;Chlorpyrifos  ;102.0;159.49270800000002;218.26752;207.75785999999994;130.746354;213.01268999999996;(130.746354, -213.01269000000002);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;chlorpyrifos;(0.8571428571428571, 0.0, 0.14285714285714285, 0.0);12;1;value;4;[-1, -1, 198, 219];none
154;1;DDT  ;102.0;123.391188;228.52751999999998;218.01785999999993;112.695594;223.27268999999995;(112.695594, -223.27269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;ddt;(0.6, 0.0, 0.4, 0.0);3;1;value;4;[-1, -1, 218, 229];none
155;1;Diuron  ;102.0;134.907924;238.72752000000003;228.21785999999997;118.453962;233.47269;(118.453962, -233.47269000000006);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;diuron;(0.75, 0.0, 0.25, 0.0);6;1;value;4;[-1, -1, 219, 239];none
156;1;Endosulphan  ;102.0;162.49957200000003;248.98752000000002;238.47785999999996;132.24978600000003;243.73269;(132.24978600000003, -243.73269000000005);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;endosulphan;(0.8461538461538461, 0.0, 0.15384615384615385, 0.0);11;1;value;4;[-1, -1, 229, 249];none
157;1;Endrin  ;102.0;133.82104800000002;259.18751999999995;248.6778599999999;117.91052400000001;253.93268999999992;(117.91052400000001, -253.93268999999987);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;endrin;(0.75, 0.0, 0.25, 0.0);6;1;value;4;[-1, -1, 239, 260];none
158;1;Heptachlor  ;102.0;153.86680800000002;269.38752;258.87785999999994;127.93340400000001;264.13268999999997;(127.93340400000001, -264.1326899999999);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;heptachlor;(0.8333333333333334, 0.0, 0.16666666666666666, 0.0);10;1;value;4;[-1, -1, 249, 270];none
159;1;Isodrin  ;102.0;137.241276;279.64752;269.13785999999993;119.620638;274.39268999999996;(119.620638, -274.3926899999999);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;isodrin;(0.7777777777777778, 0.0, 0.2222222222222222, 0.0);7;1;value;4;[-1, -1, 269, 280];none
160;1;Isoproturon  ;102.0;158.856702;289.84752000000003;279.33786;130.42835100000002;284.59269;(130.42835100000002, -284.59268999999995);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;isoproturon;(0.8461538461538461, 0.0, 0.15384615384615385, 0.0);11;1;value;4;[-1, -1, 270, 290];none
161;1;Lindane  ;102.0;140.10849000000002;300.04742;289.53775999999993;121.05424500000001;294.79258999999996;(121.05424500000001, -294.79259);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;lindane;(0.7777777777777778, 0.0, 0.2222222222222222, 0.0);7;1;value;4;[-1, -1, 280, 301];none
162;1;Mirex  ;102.0;129.639528;310.30742;299.7977599999999;115.819764;305.05258999999995;(115.819764, -305.05259);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;mirex;(0.7142857142857143, 0.0, 0.2857142857142857, 0.0);5;1;value;4;[-1, -1, 290, 311];none
163;1;Simazine  ;102.0;145.405614;320.50752;309.99785999999995;123.702807;315.25269;(123.702807, -315.25269000000003);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;simazine;(0.8, 0.0, 0.2, 0.0);8;1;value;4;[-1, -1, 301, 321];none
164;1;Toxaphene  ;102.0;153.898728;330.76752;320.25785999999994;127.949364;325.51268999999996;(127.949364, -325.51269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;toxaphene;(0.8181818181818182, 0.0, 0.18181818181818182, 0.0);9;1;value;4;[-1, -1, 311, 331];none
165;1;Tributylin and compounds  ;102.0;221.7790019999999;340.96752;330.45786;161.88950099999994;335.71268999999995;(161.88950099999994, -335.71268999999995);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509659999999997;tributylin and compounds;(0.8461538461538461, 0.0, 0.15384615384615385, 0.0);24;3;value;4;[-1, -1, 321, 341];none
166;1;Trifluralin  ;102.0;149.107536;351.16752;340.65786;125.553768;345.91269;(125.553768, -345.91269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509659999999997;trifluralin;(0.8461538461538461, 0.0, 0.15384615384615385, 0.0);11;1;value;4;[-1, -1, 331, 352];none
167;1;Triphenyltin and compounds  ;102.0;232.82252399999996;361.42752;350.91786;167.41126199999997;356.17269;(167.41126199999997, -356.17269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509659999999997;triphenyltin and compounds;(0.8571428571428571, 0.0, 0.14285714285714285, 0.0);26;3;value;4;[-1, -1, 341, 362];none
168;1;THRESHOLD FOR RELEASES  ;333.36;461.389068;106.79388000000006;93.59753999999998;397.37453400000004;100.19571000000002;(397.37453400000004, -100.19570999999996);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;13.196340000000077;threshold for releases;(0.8333333333333334, 0.0, 0.16666666666666666, 0.0);22;3;value;5;[-1, -1, 84, 107];none
169;1;to air  ;312.06;338.6733;117.04751999999996;106.53785999999991;325.36665;111.79268999999994;(325.36665, -111.79269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;to air;(0.625, 0.0, 0.375, 0.0);6;2;value;6;[-1, -1, 106, 127];none
170;1;kg/year  ;305.88;344.835966;126.76751999999999;116.25785999999994;325.357983;121.51268999999996;(325.357983, -121.51269000000002);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;kg/year;(0.6666666666666666, 0.0, 0.3333333333333333, 0.0);7;1;value;7;[293, 355, 107, 127];rectangle
171;1;to water  ;371.7;412.35889799999995;117.04751999999996;106.53785999999991;392.029449;111.79268999999994;(392.029449, -111.79269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;to water;(0.7, 0.0, 0.3, 0.0);8;2;value;8;[-1, -1, 106, 127];none
172;1;kg/year  ;372.54;411.495966;126.76751999999999;116.25785999999994;392.017983;121.51268999999996;(392.017983, -121.51269000000002);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;kg/year;(0.6666666666666666, 0.0, 0.3333333333333333, 0.0);7;1;value;8;[354, 427, 107, 127];rectangle
173;1;to land  ;447.06;480.98218199999997;117.04751999999996;106.53785999999991;464.02109099999996;111.79268999999994;(464.02109099999996, -111.79269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;to land;(0.6666666666666666, 0.0, 0.3333333333333333, 0.0);7;2;value;9;[-1, -1, 106, 127];none
174;1;kg/year  ;444.54;483.495966;126.76751999999999;116.25785999999994;464.017983;121.51268999999996;(464.017983, -121.51269000000002);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;kg/year;(0.6666666666666666, 0.0, 0.3333333333333333, 0.0);7;1;value;10;[426, 499, 107, 127];rectangle
175;1;10  ;318.90039;331.914174;141.8877;131.48975999999993;325.407282;136.68872999999996;(325.407282, -136.68872999999996);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.5, 0.5, 0.0);2;1;value;11;[293, 355, 127, 147];rectangle
